"DateTime","Auction Current Vintage - Spot - ARB","Auction Future Vintage - Spot - ARB","CCA - Front December - ICE","CCA - Spot - Evolution Markets","CCO3 - Spot - Evolution Markets","CCO8 - Spot - Evolution Markets","DEBS CCO-0 – Front Month – Nodal","Floor - Spot - ARB","Golden CCO - Spot - Evolution Markets"
"2021-04-27",,,19.2,18.37,12.47,12.38,,17.71,13.1
"2021-04-28",,,19.28,18.61,12.47,12.38,,17.71,13.1
"2021-04-29",,,19.29,18.59,12.55,12.45,,17.71,13.22
"2021-04-30",,,19.34,18.62,12.55,12.45,,17.71,13.22
"2021-05-03",,,19.36,18.7,12.55,12.45,,17.71,13.22
"2021-05-04",,,19.4,18.77,12.55,12.45,,17.71,13.22
"2021-05-05",,,19.48,18.84,12.55,12.45,,17.71,13.22
"2021-05-06",,,19.47,18.84,12.55,12.45,,17.71,13.22
"2021-05-07",,,19.42,18.77,12.65,12.55,,17.71,13.32
"2021-05-10",,,19.39,18.76,12.65,12.55,,17.71,13.32
"2021-05-11",,,19.35,18.71,12.65,12.55,,17.71,13.32
"2021-05-12",,,19.39,18.75,12.65,12.55,,17.71,13.32
"2021-05-13",,,19.5,18.86,12.65,12.55,,17.71,13.32
"2021-05-14",,,19.82,19.18,12.65,12.55,,17.71,13.32
"2021-05-17",,,20.14,19.48,12.7,12.6,,17.71,13.38
"2021-05-18",,,19.91,19.25,12.7,12.6,,17.71,13.38
"2021-05-19",,,19.74,19.18,12.7,12.6,,17.71,13.38
"2021-05-20",,,19.92,19.29,12.7,12.6,,17.71,13.38
"2021-05-21",,,19.87,19.25,12.7,12.6,,17.71,13.38
"2021-05-24",,,19.86,19.23,12.7,12.6,,17.71,13.38
"2021-05-25",,,19.84,19.25,12.7,12.6,,17.71,13.38
"2021-05-26",,,19.83,19.27,12.7,12.6,,17.71,13.38
"2021-05-27",18.8,19.04,19.96,19.38,12.7,12.6,,17.71,13.38
"2021-05-28",,,19.93,19.38,12.7,12.6,,17.71,13.38
"2021-05-31",,,19.93,19.38,12.7,12.6,,17.71,13.38
"2021-06-01",,,19.94,19.39,12.7,12.6,,17.71,13.38
"2021-06-02",,,20.1,19.55,12.7,12.6,,17.71,13.38
"2021-06-03",,,20.32,19.8,12.7,12.6,,17.71,13.38
"2021-06-04",,,20.53,19.99,12.7,12.6,,17.71,13.43
"2021-06-07",,,20.62,19.9,12.7,12.6,,17.71,13.43
"2021-06-08",,,20.57,20.04,13.03,12.93,,17.71,13.75
"2021-06-09",,,20.63,20.04,13.03,12.93,,17.71,13.75
"2021-06-10",,,20.73,20.19,13.03,12.93,,17.71,13.75
"2021-06-11",,,20.97,20.41,13.03,12.93,,17.71,13.75
"2021-06-14",,,21.26,20.73,13.03,12.93,,17.71,13.75
"2021-06-15",,,21.59,21.07,13.23,13.15,,17.71,14
"2021-06-16",,,21.55,21.05,13.23,13.15,,17.71,14
"2021-06-17",,,21.58,21.05,13.23,13.15,,17.71,14
"2021-06-18",,,21.78,21.19,13.23,13.15,,17.71,14
"2021-06-21",,,22.1,21.57,13.22,13.15,,17.71,14
"2021-06-22",,,22.34,21.89,13.47,13.38,,17.71,14.32
"2021-06-23",,,22.42,21.97,13.47,13.38,,17.71,14.32
"2021-06-24",,,22.1,21.97,13.47,13.38,,17.71,14.32
"2021-06-25",,,22.01,21.62,13.47,13.38,,17.71,14.32
"2021-06-28",,,22.1,21.65,13.48,13.38,,17.71,14.33
"2021-06-29",,,22.1,21.72,13.48,13.38,,17.71,14.33
"2021-06-30",,,22.08,21.72,13.48,13.38,,17.71,14.33
"2021-07-01",,,22.38,22.04,13.48,13.38,,17.71,14.33
"2021-07-02",,,22.82,22.46,13.48,13.38,,17.71,14.33
"2021-07-05",,,22.82,22.46,13.48,13.38,,17.71,14.33
"2021-07-06",,,23.23,22.9,13.48,13.38,,17.71,14.33
"2021-07-07",,,24.3,23.78,13.48,13.38,,17.71,14.33
"2021-07-08",,,23.65,23.4,13.48,13.38,,17.71,14.33
"2021-07-09",,,23.22,22.88,13.48,13.38,,17.71,14.33
"2021-07-12",,,23.49,23.15,13.48,13.38,,17.71,14.33
"2021-07-13",,,23.54,23.2,13.97,13.88,,17.71,14.82
"2021-07-14",,,23.47,23.15,13.97,13.88,,17.71,14.82
"2021-07-15",,,23.19,22.74,13.97,13.88,,17.71,14.82
"2021-07-16",,,23.17,22.7,13.98,13.88,,17.71,14.83
"2021-07-19",,,22.59,22.17,14.15,14.05,,17.71,15
"2021-07-20",,,22.67,22.2,14.15,14.05,,17.71,15
"2021-07-21",,,22.72,22.25,14.15,14.05,,17.71,15
"2021-07-22",,,22.75,22.27,14.1,14.15,,17.71,15.1
"2021-07-23",,,22.71,22.24,14.1,14.15,,17.71,15.1
"2021-07-26",,,22.7,22.23,14.1,14.15,,17.71,15.1
"2021-07-27",,,22.42,22.04,14.1,14.15,,17.71,15.1
"2021-07-28",,,22.35,22.01,14.25,14.15,,17.71,15.1
"2021-07-29",,,22.38,22.04,14.25,14.15,,17.71,15.1
"2021-07-30",,,22.53,22.15,14.25,14.15,,17.71,15.1
"2021-08-02",,,22.74,22.45,14.25,14.15,,17.71,15.1
"2021-08-03",,,22.8,22.52,14.25,14.15,,17.71,15.1
"2021-08-04",,,23.1,22.82,14.25,14.15,,17.71,15.1
"2021-08-05",,,23.09,22.82,14.25,14.15,,17.71,15.1
"2021-08-06",,,23.19,22.89,14.25,14.15,,17.71,15.1
"2021-08-09",,,23.23,22.93,14.25,14.15,,17.71,15.1
"2021-08-10",,,23.37,23.07,14.25,14.15,,17.71,15.1
"2021-08-11",,,23.53,23.23,14.25,14.15,,17.71,15.1
"2021-08-12",,,23.5,23.19,14.25,14.15,,17.71,15.1
"2021-08-13",,,23.56,23.27,14.5,14.4,,17.71,15.25
"2021-08-16",,,23.65,23.3,14.5,14.4,,17.71,15.25
"2021-08-17",,,23.55,23.18,14.5,14.4,,17.71,15.25
"2021-08-18",,,23.35,23.03,14.5,14.4,,17.71,15.25
"2021-08-19",,,22.81,22.46,14.5,14.4,,17.71,15.35
"2021-08-20",,,22.37,22.05,14.6,14.5,,17.71,15.35
"2021-08-23",,,22.6,22.25,14.6,14.5,,17.71,15.35
"2021-08-24",,,22.81,22.42,14.6,14.5,,17.71,15.35
"2021-08-25",23.3,23.69,23.88,23.46,14.6,14.5,,17.71,15.35
"2021-08-26",,,24.88,24.5,14.6,14.5,,17.71,15.35
"2021-08-27",,,25.2,24.83,14.6,14.5,,17.71,15.35
"2021-08-30",,,25.55,25.21,14.6,14.5,,17.71,15.35
"2021-08-31",,,25.02,24.72,14.65,14.55,,17.71,15.48
"2021-09-01",,,24.29,23.97,14.65,14.55,,17.71,15.48
"2021-09-02",,,24.27,24,14.65,14.55,,17.71,15.48
"2021-09-03",,,24.71,24,14.65,14.55,,17.71,15.48
"2021-09-06",,,24.71,24,14.65,14.55,,17.71,15.48
"2021-09-07",,,24.82,24.55,14.65,14.55,,17.71,15.48
"2021-09-08",,,24.53,24.27,15.15,15,,17.71,16.15
"2021-09-09",,,24.39,24.15,15.4,15.3,,17.71,16.15
"2021-09-10",,,24.19,23.93,15.4,15.3,,17.71,16.15
"2021-09-13",,,24.15,23.9,15.4,15.3,,17.71,16.15
"2021-09-14",,,24.75,24.51,15.4,15.3,,17.71,16.15
"2021-09-15",,,25.81,25.53,15.4,15.3,,17.71,16.15
"2021-09-16",,,26,25.77,15.4,15.3,,17.71,16.38
"2021-09-17",,,26,25.77,15.4,15.3,,17.71,16.38
"2021-09-20",,,25.45,25.18,15.4,15.3,,17.71,16.38
"2021-09-21",,,25.73,25.5,15.4,15.3,,17.71,16.38
"2021-09-22",,,25.97,25.76,15.4,15.3,,17.71,16.38
"2021-09-23",,,25.91,25.73,15.4,15.3,,17.71,16.38
"2021-09-24",,,26.39,26.25,15.4,15.3,,17.71,16.38
"2021-09-27",,,27.14,27.07,15.4,15.3,,17.71,16.38
"2021-09-28",,,27.02,26.98,15.4,15.3,,17.71,16.38
"2021-09-29",,,27.25,27.13,15.4,15.3,,17.71,16.38
"2021-09-30",,,27.41,27.35,15.4,15.3,,17.71,16.38
"2021-10-01",,,28.24,28.08,15.4,15.3,,17.71,16.38
"2021-10-04",,,28.55,28.48,15.4,15.3,,17.71,16.38
"2021-10-05",,,29.08,29.03,15.8,15.7,,17.71,16.75
"2021-10-06",,,28.23,28.15,15.8,15.7,,17.71,16.75
"2021-10-07",,,27.63,27.58,15.8,15.7,,17.71,16.75
"2021-10-08",,,27.24,27.15,15.8,15.7,,17.71,16.75
"2021-10-11",,,27.59,27.58,15.8,15.7,,17.71,16.75
"2021-10-12",,,27.9,27.81,15.8,15.7,,17.71,16.75
"2021-10-13",,,28.03,27.9,15.7,15.7,,17.71,16.75
"2021-10-14",,,27.94,27.88,15.8,15.7,,17.71,16.75
"2021-10-15",,,28.12,28.05,15.8,15.7,,17.71,16.75
"2021-10-18",,,28.14,28.05,15.8,15.7,,17.71,16.75
"2021-10-19",,,28.25,28.15,15.8,15.7,,17.71,16.75
"2021-10-20",,,28.53,28.44,15.8,15.7,,17.71,16.75
"2021-10-21",,,29.55,29.45,15.8,15.7,,17.71,16.75
"2021-10-22",,,30.17,30.02,15.8,15.7,,17.71,16.75
"2021-10-25",,,30.38,30.28,15.8,15.7,,17.71,16.75
"2021-10-26",,,30.21,30.18,15.8,15.7,,17.71,16.75
"2021-10-27",,,29.77,29.75,15.8,15.7,,17.71,16.75
"2021-10-28",,,29.66,29.59,15.8,15.7,,17.71,16.75
"2021-10-29",,,30.45,30.33,15.8,15.7,,17.71,16.75
"2021-11-01",,,31.72,31.55,15.8,15.7,,17.71,16.75
"2021-11-02",,,31.76,31.64,15.8,15.7,,17.71,16.75
"2021-11-03",,,31.76,31.64,15.8,15.7,,17.71,16.75
"2021-11-04",,,31.44,31.34,15.8,15.7,,17.71,16.75
"2021-11-05",,,31.42,31.34,15.8,15.7,,17.71,16.75
"2021-11-08",,,31.63,31.59,15.8,15.7,,17.71,16.75
"2021-11-09",,,32,31.94,15.6,15.3,,17.71,16.3
"2021-11-10",,,33.01,33,15.6,15.3,,17.71,16.3
"2021-11-11",,,33.79,33,15.6,15.3,,17.71,16.3
"2021-11-12",,,33.8,33.7,15.6,15.3,,17.71,16.3
"2021-11-15",,,35.2,35.13,15.6,15.3,,17.71,16.3
"2021-11-16",,,34.35,34.2,15.6,15.3,,17.71,16.3
"2021-11-17",,,34.22,34.15,15.6,15.3,,17.71,16.3
"2021-11-18",,,34.87,34.75,15.6,15.3,,17.71,16.3
"2021-11-19",,,34.65,34.6,15.6,15.3,,17.71,16.3
"2021-11-22",,,34.6,34.5,15.6,15.3,,17.71,16.3
"2021-11-23",,,34.14,34.1,14.85,14.75,,17.71,15.75
"2021-11-24",28.26,30.41,29.52,29.48,14.85,14.75,,17.71,15.75
"2021-11-26",,,30.55,30.48,14.85,14.75,,17.71,15.75
"2021-11-29",,,31.75,31.75,14.85,14.75,,17.71,15.75
"2021-11-30",,,31,31.15,14.85,14.75,,17.71,15.75
"2021-12-01",,,30.17,29.65,14.85,14.75,,17.71,15.75
"2021-12-02",,,26.92,26.5,14.85,14.75,,17.71,15.75
"2021-12-03",,,27.44,27.5,14.85,14.75,,17.71,15.75
"2021-12-06",,,28.65,28.65,14.85,14.75,,17.71,15.75
"2021-12-07",,,30.01,30.01,14.85,14.75,,17.71,15.75
"2021-12-08",,,31.54,31.54,14.85,14.75,,17.71,15.75
"2021-12-09",,,30.83,30.83,14.85,14.75,,17.71,15.75
"2021-12-10",,,30.58,30.58,14.85,14.75,,17.71,15.75
"2021-12-13",,,29.6,29.54,14.85,14.75,,17.71,15.75
"2021-12-14",,,28.88,28.88,14.85,14.75,,17.71,15.75
"2021-12-15",,,29.9,30,14.85,14.75,,17.71,15.75
"2021-12-16",,,29.72,29.72,14.85,14.75,,17.71,15.75
"2021-12-17",,,29.01,29.05,14.85,14.75,,17.71,15.75
"2021-12-20",,,29.06,29.06,14.85,14.75,,17.71,15.75
"2021-12-21",,,29.62,29.62,14.85,14.75,,17.71,15.75
"2021-12-22",,,30.21,30.2,14.85,14.75,,17.71,15.75
"2021-12-23",,,30.36,30.44,14.85,14.75,,17.71,15.75
"2021-12-24",,,30.36,30.36,14.85,14.75,,17.71,15.75
"2021-12-27",,,30.96,30.95,14.85,14.75,,17.71,15.75
"2021-12-28",,,32.54,31.54,14.85,14.75,,17.71,15.75
"2021-12-29",,,32.98,32,14.85,14.75,,17.71,15.75
"2021-12-30",,,33.25,32.16,14.85,14.75,,17.71,15.75
"2021-12-31",,,33.62,32.43,14.85,14.75,,17.71,15.75
"2022-01-03",,,34.6,33.48,14.85,14.75,,19.7,15.75
"2022-01-04",,,34.38,33.28,14.85,14.75,,19.7,15.75
"2022-01-05",,,34.37,33.28,14.85,14.75,,19.7,15.75
"2022-01-06",,,33.54,33.45,14.85,14.75,,19.7,15.75
"2022-01-07",,,33.17,32.28,14.85,14.75,,19.7,15.75
"2022-01-10",,,32.17,31.1,14.85,14.75,,19.7,15.75
"2022-01-11",,,31.46,30.4,14.85,14.75,,19.7,15.75
"2022-01-12",,,31.64,30.6,14.85,14.75,,19.7,15.75
"2022-01-13",,,32.45,31.42,14.85,14.75,,19.7,15.75
"2022-01-14",,,32.24,31.27,14.85,14.75,,19.7,15.75
"2022-01-18",,,31.82,30.85,14.85,14.75,,19.7,15.75
"2022-01-19",,,31.26,30.3,14.85,14.75,,19.7,15.75
"2022-01-20",,,31.07,29.9,14.85,14.75,,19.7,15.75
"2022-01-21",,,30.25,29,14.85,14.75,,19.7,15.75
"2022-01-24",,,28.91,27.89,14.85,14.75,,19.7,15.75
"2022-01-25",,,29.3,28.13,14.85,14.75,,19.7,15.75
"2022-01-26",,,29.28,28.3,14.85,14.75,,19.7,15.75
"2022-01-27",,,29.45,29.3,14.85,14.75,,19.7,15.75
"2022-01-28",,,29.19,28.2,14.85,14.75,,19.7,15.75
"2022-01-31",,,29.1,28.1,14.85,14.75,,19.7,15.75
"2022-02-01",,,29.43,28.38,14.85,14.75,,19.7,15.75
"2022-02-02",,,30,28.38,14.85,14.75,,19.7,15.75
"2022-02-03",,,29.33,28.25,14.85,14.75,,19.7,15.75
"2022-02-04",,,29.98,28.95,14.85,14.75,,19.7,15.75
"2022-02-07",,,29.15,28.15,14.85,14.75,,19.7,15.75
"2022-02-08",,,29,28.05,14.85,14.75,,19.7,15.75
"2022-02-09",,,28.92,27.95,14.85,14.75,,19.7,15.75
"2022-02-10",,,28.84,27.8,14.85,14.75,,19.7,15.75
"2022-02-11",,,28.63,27.5,14.85,14.75,,19.7,15.75
"2022-02-14",,,28.59,27.68,14.85,14.75,,19.7,15.75
"2022-02-15",,,28.43,27.4,14.85,14.75,,19.7,16
"2022-02-16",,,28.39,28.25,14.85,14.75,,19.7,16
"2022-02-17",,,29.05,27.98,14.85,14.75,,19.7,16
"2022-02-18",,,28.61,27.65,14.85,14.75,,19.7,16
"2022-02-21",,,28.62,27.64,14.85,14.75,,19.7,16
"2022-02-22",,,28.65,27.65,14.85,14.75,,19.7,16
"2022-02-23",,,28.8,27.75,14.85,14.75,,19.7,16
"2022-02-24",29.15,19.7,30.45,29.55,14.85,14.75,,19.7,16
"2022-02-25",,,30.62,29.55,14.85,14.75,,19.7,16
"2022-02-28",,,29.88,28.9,14.85,14.75,,19.7,16
"2022-03-01",,,27.99,27.15,14.85,14.75,,19.7,16
"2022-03-02",,,27.83,27,14.85,14.75,,19.7,16
"2022-03-03",,,27.29,26.43,14.85,14.75,,19.7,16
"2022-03-04",,,26.84,26.04,14.85,14.75,,19.7,16
"2022-03-07",,,23.92,23.94,14.85,14.75,,19.7,16
"2022-03-08",,,25.32,24.67,14.85,14.75,,19.7,16
"2022-03-09",,,27.34,26.57,14.85,14.75,,19.7,16
"2022-03-10",,,27.6,26.92,14.85,14.75,,19.7,16
"2022-03-11",,,28.14,27.45,14.85,14.75,,19.7,16
"2022-03-14",,,28.08,27.42,14.85,14.75,,19.7,16
"2022-03-15",,,27.85,27.16,14.85,14.75,,19.7,16
"2022-03-16",,,28.35,27.65,14.85,14.75,,19.7,16
"2022-03-17",,,28.37,27.64,14.85,14.75,,19.7,16
"2022-03-18",,,28.2,27.39,14.85,14.75,,19.7,16
"2022-03-21",,,27.72,26.71,14.85,14.75,,19.7,16
"2022-03-22",,,27.85,27.05,14.85,14.75,,19.7,16
"2022-03-23",,,28.13,27.31,14.85,14.75,,19.7,16
"2022-03-24",,,28.36,27.56,14.85,14.75,,19.7,16
"2022-03-25",,,28.92,28.13,14.85,14.75,,19.7,16
"2022-03-28",,,30.2,29.5,14.85,14.75,,19.7,16
"2022-03-29",,,31.56,30.79,14.85,14.75,,19.7,16
"2022-03-30",,,31.41,30.55,14.85,14.75,,19.7,16
"2022-03-31",,,31.09,30.22,14.85,14.75,,19.7,16
"2022-04-01",,,31.65,31,14.85,14.75,,19.7,16
"2022-04-04",,,31.98,31.04,14.85,14.75,,19.7,16
"2022-04-05",,,31.98,31.21,14.85,14.75,,19.7,16
"2022-04-06",,,31.9,31.2,14.85,14.75,,19.7,16
"2022-04-07",,,32,31.27,14.85,14.75,,19.7,16
"2022-04-08",,,32.21,31.5,14.85,14.75,,19.7,16
"2022-04-11",,,31.93,31.15,14.85,14.75,,19.7,16
"2022-04-12",,,31.81,31.12,14.85,14.75,,19.7,16
"2022-04-13",,,31.98,31.27,14.85,14.75,,19.7,16
"2022-04-14",,,32.07,31.39,14.85,14.75,,19.7,16
"2022-04-18",,,31.86,31.14,14.85,14.75,,19.7,16
"2022-04-19",,,31.83,31.07,14.85,14.75,,19.7,16
"2022-04-20",,,31.7,31.05,14.85,14.75,,19.7,16
"2022-04-21",,,31.7,31.03,14.85,14.75,,19.7,16
"2022-04-22",,,31.54,30.91,14.85,14.75,,19.7,16
"2022-04-25",,,30.9,30.26,14.85,14.75,,19.7,16
"2022-04-26",,,30.81,30.17,14.85,14.75,,19.7,16
"2022-04-27",,,30.57,30.08,14.85,14.75,,19.7,16
"2022-04-28",,,30.65,30.08,14.85,14.75,,19.7,16
"2022-04-29",,,30.53,29.91,14.85,14.75,,19.7,16
"2022-05-02",,,30.25,29.71,14.85,14.75,,19.7,16
"2022-05-03",,,30.62,30.02,14.85,14.75,,19.7,16
"2022-05-04",,,30.97,30.33,14.85,14.75,,19.7,16
"2022-05-05",,,30.4,29.87,14.85,14.75,,19.7,16
"2022-05-06",,,30.41,29.84,14.85,14.75,,19.7,16
"2022-05-09",,,30.25,29.66,14.85,14.75,,19.7,16
"2022-05-10",,,30.93,30.27,14.85,14.75,,19.7,16
"2022-05-11",,,30.47,29.84,14.85,14.75,,19.7,16
"2022-05-12",,,30.17,29.5,14.85,14.75,,19.7,16
"2022-05-13",,,30.39,29.74,14.85,14.75,,19.7,16
"2022-05-16",,,30.56,29.83,14.85,14.75,,19.7,16
"2022-05-17",,,31.05,30.35,14.85,14.75,,19.7,16
"2022-05-18",,,31.05,30.33,14.85,14.75,,19.7,16
"2022-05-19",,,30.96,30.33,15.85,15.75,,19.7,16.88
"2022-05-20",,,31,30.17,15.85,15.75,,19.7,16.88
"2022-05-23",,,31.28,30.58,15.85,15.75,,19.7,16.88
"2022-05-24",,,31.47,30.75,15.85,15.75,,19.7,16.88
"2022-05-25",30.85,28.13,31.81,31.21,15.85,15.75,,19.7,16.88
"2022-05-26",,,32.05,31.44,15.85,15.75,,19.7,16.88
"2022-05-31",,,32.75,32.15,17.65,17.35,,19.7,18.5
"2022-06-01",,,33.28,32.68,17.65,17.35,,19.7,18.5
"2022-06-02",,,32.9,32.4,17.65,17.35,,19.7,18.5
"2022-06-03",,,32.8,32.15,17.65,17.35,,19.7,18.5
"2022-06-06",,,32.36,31.82,18.7,18.5,,19.7,19.5
"2022-06-07",,,32.28,31.75,18.7,18.5,,19.7,19.5
"2022-06-08",,,32.97,32.45,18.7,18.5,,19.7,19.5
"2022-06-09",,,32.84,32.32,18.7,18.5,,19.7,19.5
"2022-06-10",,,32.87,32.34,18.7,18.5,,19.7,19.7
"2022-06-13",,,32.18,31.68,18.7,18.5,,19.7,19.7
"2022-06-14",,,31.5,30.86,18.7,18.5,,19.7,19.7
"2022-06-15",,,31.6,30.95,18.6,18.5,,19.7,19.5
"2022-06-16",,,31.08,30.55,18.6,18.5,,19.7,19.5
"2022-06-17",,,30.86,30.29,18.1,18,,19.7,18.65
"2022-06-21",,,30.38,29.83,18.1,18,,19.7,18.65
"2022-06-22",,,29.62,29.06,18.1,18,,19.7,18.65
"2022-06-23",,,29.45,28.92,18.1,18,,19.7,18.65
"2022-06-24",,,29.65,29.05,18.1,18,,19.7,18.65
"2022-06-27",,,29.48,28.93,18.1,18,,19.7,18.65
"2022-06-28",,,29.48,29.02,18.1,18,,19.7,18.65
"2022-06-29",,,29.75,29.2,18.1,18,,19.7,18.65
"2022-06-30",,,31.13,30.8,17.7,17.6,,19.7,18.25
"2022-07-01",,,31,30.58,17.7,17.6,,19.7,18.25
"2022-07-04",,,31,30.58,17.7,17.6,,19.7,18.25
"2022-07-05",,,30.57,30.17,17.7,17.6,,19.7,18.25
"2022-07-06",,,30.45,30.03,17.7,17.6,,19.7,18.25
"2022-07-07",,,30.51,30.1,17.7,17.6,,19.7,18.25
"2022-07-08",,,30.35,29.93,17.7,17.6,,19.7,18.25
"2022-07-11",,,29.79,29.35,17.7,17.6,,19.7,18.25
"2022-07-12",,,29.27,28.85,17.7,17.6,,19.7,18.25
"2022-07-13",,,29,28.55,17.7,17.6,,19.7,18.25
"2022-07-14",,,28.6,28.14,17.7,17.6,,19.7,18.25
"2022-07-15",,,28.43,28.03,17.7,17.6,,19.7,18.25
"2022-07-18",,,28.13,27.75,17.7,17.6,,19.7,18.25
"2022-07-19",,,28.5,28.15,17.7,17.6,,19.7,18.25
"2022-07-20",,,28.48,28.04,17.7,17.6,,19.7,18.25
"2022-07-21",,,28.36,27.93,17.7,17.6,,19.7,18.25
"2022-07-22",,,28.21,27.85,17.7,17.6,,19.7,18.25
"2022-07-25",,,27.97,27.55,17.7,17.6,,19.7,18.25
"2022-07-26",,,27.99,27.61,17.7,17.6,,19.7,18.25
"2022-07-27",,,28.55,28.23,17.7,17.6,,19.7,18.25
"2022-07-28",,,28.29,27.84,17.7,17.6,,19.7,18.25
"2022-07-29",,,28.85,28.5,17.7,17.6,,19.7,18.25
"2022-08-01",,,29.49,29.14,17.7,17.6,,19.7,18.25
"2022-08-02",,,29.93,29.58,17.7,17.6,,19.7,18.25
"2022-08-03",,,30.67,30.29,17.7,17.6,,19.7,18.25
"2022-08-04",,,30.13,29.74,17.7,17.6,,19.7,18.25
"2022-08-05",,,30.35,29.99,17.7,17.6,,19.7,18.25
"2022-08-08",,,31.09,30.68,17.7,17.6,,19.7,18.25
"2022-08-09",,,32.25,31.74,17.7,17.6,,19.7,18.25
"2022-08-10",,,32.27,32.05,17.7,17.6,,19.7,18.25
"2022-08-11",,,32.58,32.18,17.7,17.6,,19.7,18.25
"2022-08-12",,,32.14,31.65,17.7,17.6,,19.7,18.4
"2022-08-15",,,31.85,31.85,17.7,17.6,,19.7,18.4
"2022-08-16",,,31.11,30.66,17.7,17.6,,19.7,18.4
"2022-08-17",,,31.16,30.75,17.7,17.6,,19.7,18.4
"2022-08-18",,,31.42,31.06,17.8,17.7,,19.7,18.5
"2022-08-19",,,31.2,30.8,17.8,17.7,,19.7,18.5
"2022-08-22",,,31,30.59,17.8,17.7,,19.7,18.5
"2022-08-23",,,30.78,30.38,17.8,17.7,,19.7,18.5
"2022-08-24",27,30,28.75,28.35,17.8,17.7,,19.7,18.5
"2022-08-25",,,28.38,27.94,17.8,17.7,,19.7,18.5
"2022-08-26",,,28.25,27.79,17.8,17.7,,19.7,18.5
"2022-08-29",,,27.97,27.6,17.8,17.7,,19.7,18.5
"2022-08-30",,,27.44,27.1,17.8,17.7,,19.7,18.5
"2022-08-31",,,27.12,26.76,17.8,17.7,,19.7,18.5
"2022-09-01",,,26.91,26.56,17.8,17.7,,19.7,18.5
"2022-09-02",,,27.63,27.28,17.8,17.7,,19.7,18.5
"2022-09-05",,,27.7,27.37,17.8,17.7,,19.7,18.5
"2022-09-06",,,27.7,27.32,17.8,17.7,,19.7,18.5
"2022-09-07",,,27.47,27.09,17.8,17.7,,19.7,18.5
"2022-09-08",,,27.08,26.81,17.8,17.7,,19.7,18.5
"2022-09-09",,,27.23,26.83,17.8,17.7,,19.7,18.5
"2022-09-12",,,27.7,26.83,17.8,17.7,,19.7,18.5
"2022-09-13",,,27.52,27.16,17.8,17.7,,19.7,18.5
"2022-09-14",,,27.85,27.48,17.8,17.7,,19.7,18.5
"2022-09-15",,,28.19,27.77,17.8,17.7,,19.7,18.5
"2022-09-16",,,27.95,27.52,17.8,17.7,,19.7,18.5
"2022-09-19",,,27.64,27.18,17.8,17.7,,19.7,18.5
"2022-09-20",,,27.35,27,17.8,17.7,,19.7,18.5
"2022-09-21",,,27.09,26.8,17.8,17.7,,19.7,18.5
"2022-09-22",,,27.01,26.72,17.8,17.7,,19.7,18.5
"2022-09-23",,,26.05,25.76,17.8,17.7,,19.7,18.5
"2022-09-26",,,26.1,25.76,17.8,17.7,,19.7,18.5
"2022-09-27",,,26.05,25.76,17.8,17.7,,19.7,18.5
"2022-09-28",,,26.34,26.23,17.8,17.7,,19.7,18.5
"2022-09-29",,,26.44,26.29,17.8,17.7,,19.7,18.5
"2022-09-30",,,26.74,26.6,17.8,17.7,,19.7,18.5
"2022-10-03",,,27.32,27.15,17.8,17.7,,19.7,18.5
"2022-10-04",,,27.55,27.39,17.8,17.7,,19.7,18.5
"2022-10-05",,,27.21,27.01,17.8,17.7,,19.7,18.5
"2022-10-06",,,27.8,27.54,17.8,17.7,,19.7,18.5
"2022-10-07",,,27.79,27.6,17.8,17.7,,19.7,18.5
"2022-10-10",,,27.91,27.62,17.8,17.7,,19.7,18.5
"2022-10-11",,,28.28,28.02,17.8,17.7,,19.7,18.5
"2022-10-12",,,28.37,28.16,17.8,17.7,,19.7,18.5
"2022-10-13",,,28.55,28.37,17.8,17.7,,19.7,18.5
"2022-10-14",,,28.35,28.15,17.8,17.7,,19.7,18.5
"2022-10-17",,,28.3,28.06,17.8,17.7,,19.7,18.5
"2022-10-18",,,28.06,27.95,17.8,17.7,,19.7,18.5
"2022-10-19",,,27.79,27.58,17.8,17.7,,19.7,18.5
"2022-10-20",,,27.75,27.63,17.8,17.7,,19.7,18.5
"2022-10-21",,,27.99,27.65,17.8,17.7,,19.7,18.5
"2022-10-24",,,28.25,28.04,17.8,17.7,,19.7,18.5
"2022-10-25",,,28.35,28.16,17.8,17.7,,19.7,18.5
"2022-10-26",,,28.49,28.22,17.8,17.7,,19.7,18.5
"2022-10-27",,,28.96,28.84,17.8,17.7,,19.7,18.5
"2022-10-28",,,29.24,29.12,17.8,17.7,,19.7,18.5
"2022-10-31",,,29.84,29.74,17.8,17.7,,19.7,18.5
"2022-11-01",,,29.38,29.25,17.8,17.7,,19.7,18.5
"2022-11-02",,,28.9,28.8,17.8,17.7,,19.7,18.5
"2022-11-03",,,28.49,28.38,17.8,17.7,,19.7,18.5
"2022-11-04",,,28.23,28.15,17.8,17.7,,19.7,18.5
"2022-11-07",,,28.04,27.94,17.8,17.7,,19.7,18.5
"2022-11-08",,,28.19,28.08,17.8,17.7,,19.7,18.5
"2022-11-09",,,28.03,27.92,17.8,17.7,,19.7,18.5
"2022-11-10",,,27.93,27.83,17.8,17.7,,19.7,18.5
"2022-11-11",,,27.85,27.75,17.8,17.7,,19.7,18.5
"2022-11-14",,,27.7,27.65,18.1,17.9,,19.7,19
"2022-11-15",,,27.68,27.55,18.1,17.9,,19.7,19
