,"New Zealand Emissions Trading System",,,,,,,,,,"European Union Emissions Trading System",,,,,,"Korean Emissions Trading System",,,,,,"United Kingdom Emissions Trading Scheme",,,,,,,,"China National Emissions Trading System",,,,,,"Hubei (Pilot) Emissions Trading System",,,,,
Date,"Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market","Secondary Stability 5","Market Currency","Exchange rate NZD/EUR","Exchange rate NZD/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate EUR/EUR","Exchange rate EUR/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate KRW/EUR","Exchange rate KRW/USD",,"Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Market Currency","Exchange rate GBP/EUR","Exchange rate GBP/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate CNY/EUR","Exchange rate CNY/USD",,"Primary Market","Secondary Market","Market Currency","Exchange rate CNY/EUR","Exchange rate CNY/USD",
2022-11-15,,,,,88.17,,NZD,0.592952965,0.604887491,,74.93,76.47,EUR,1,1.020127273,,,19150,KRW,0.00071862,0.000733084,,,,,,,,,,,57.5,CNY,0.136512243,0.139259862,,,49.23,CNY,0.136512243,0.139259862,
2022-11-16,,,,,88.25,,NZD,0.592952965,0.604887491,,74.25,73.25,EUR,1,1.020127273,,,19000,KRW,0.00071862,0.000733084,,67.74,22,141.41,,GBP,1.147173035,1.1702625,,,57.8,CNY,0.136512243,0.139259862,,,49.5,CNY,0.136512243,0.139259862,
2022-11-17,,,,,88.4,,NZD,0.592952965,0.604887491,,73.31,72.24,EUR,1,1.020127273,,,18650,KRW,0.00071862,0.000733084,,,,,,,,,,,57.8,CNY,0.136512243,0.139259862,,,48.85,CNY,0.136512243,0.139259862,
2022-11-18,,,,,88.15,,NZD,0.592952965,0.604887491,,72.22,72.31,EUR,1,1.020127273,,,18300,KRW,0.00071862,0.000733084,,,,,,,,,,,57.5,CNY,0.136512243,0.139259862,,,48.61,CNY,0.136512243,0.139259862,
2022-11-21,,,,,88,,NZD,0.592952965,0.604887491,,73.36,74.45,EUR,1,1.020127273,,,17800,KRW,0.00071862,0.000733084,,,,,,,,,,,57.8,CNY,0.136512243,0.139259862,,,48.66,CNY,0.136512243,0.139259862,
2022-11-22,,,,,88,,NZD,0.592952965,0.604887491,,73.54,73.75,EUR,1,1.020127273,,,16900,KRW,0.00071862,0.000733084,,,,,,,,,,,57.8,CNY,0.136512243,0.139259862,,,48.95,CNY,0.136512243,0.139259862,
2022-11-23,,,,,87.85,,NZD,0.592952965,0.604887491,,74.08,75.7,EUR,1,1.020127273,,,17000,KRW,0.00071862,0.000733084,,,,,,,,,,,58,CNY,0.136512243,0.139259862,,,48.99,CNY,0.136512243,0.139259862,
2022-11-24,,,,,86.5,,NZD,0.592952965,0.604887491,,76.64,78.1,EUR,1,1.020127273,,,15850,KRW,0.00071862,0.000733084,,,,,,,,,,,58,CNY,0.136512243,0.139259862,,,48.98,CNY,0.136512243,0.139259862,
2022-11-25,,,,,86.2,,NZD,0.592952965,0.604887491,,79.36,78.7,EUR,1,1.020127273,,,16600,KRW,0.00071862,0.000733084,,,,,,,,,,,57.8,CNY,0.136512243,0.139259862,,,48.78,CNY,0.136512243,0.139259862,
2022-11-28,,,,,86,,NZD,0.592952965,0.604887491,,77.61,78.68,EUR,1,1.020127273,,,16500,KRW,0.00071862,0.000733084,,,,,,,,,,,57.8,CNY,0.136512243,0.139259862,,,48.77,CNY,0.136512243,0.139259862,
2022-11-29,,,,,84.15,,NZD,0.592952965,0.604887491,,78.88,81.25,EUR,1,1.020127273,,,16200,KRW,0.00071862,0.000733084,,,,,,,,,,,57.8,CNY,0.136512243,0.139259862,,,49.19,CNY,0.136512243,0.139259862,
2022-11-30,,,,,83.5,,NZD,0.592952965,0.604887491,,,84.55,EUR,1,1.020127273,,,16050,KRW,0.00071862,0.000733084,,69.5,22,141.41,,GBP,1.147173035,1.1702625,,,57.52,CNY,0.136512243,0.139259862,,,48.31,CNY,0.136512243,0.139259862,
2022-12-01,,,,,82.45,,NZD,0.599767069,0.635081926,,86.11,85.08,EUR,1,1.058880952,,,16000,KRW,0.000728575,0.000771474,,,,,,,,,,,57.7,CNY,0.13524313,0.143206374,,,45.57,CNY,0.13524313,0.143206374,
2022-12-02,,,,,81,,NZD,0.599767069,0.635081926,,85.21,87.58,EUR,1,1.058880952,,,15950,KRW,0.000728575,0.000771474,,,,,,,,,,,57.69,CNY,0.13524313,0.143206374,,,46.4,CNY,0.13524313,0.143206374,
2022-12-05,,,,,81,,NZD,0.599767069,0.635081926,,85.69,87.22,EUR,1,1.058880952,,,15700,KRW,0.000728575,0.000771474,,,,,,,,,,,57,CNY,0.13524313,0.143206374,,,45.74,CNY,0.13524313,0.143206374,
2022-12-06,,,,,82,,NZD,0.599767069,0.635081926,,86.48,87.64,EUR,1,1.058880952,,,15500,KRW,0.000728575,0.000771474,,,,,,,,,,,57.39,CNY,0.13524313,0.143206374,,,45.31,CNY,0.13524313,0.143206374,
2022-12-07,79,30,70,,82.5,,NZD,0.599767069,0.635081926,,87,88.02,EUR,1,1.058880952,,,15300,KRW,0.000728575,0.000771474,,,,,,,,,,,57.44,CNY,0.13524313,0.143206374,,,43.07,CNY,0.13524313,0.143206374,
2022-12-08,,,,,82.5,,NZD,0.599767069,0.635081926,,87.91,88.62,EUR,1,1.058880952,,,14950,KRW,0.000728575,0.000771474,,,,,,,,,,,57.5,CNY,0.13524313,0.143206374,,,42.84,CNY,0.13524313,0.143206374,
2022-12-09,,,,,83.25,,NZD,0.599767069,0.635081926,,88.26,87.76,EUR,1,1.058880952,,,15200,KRW,0.000728575,0.000771474,,,,,,,,,,,57.03,CNY,0.13524313,0.143206374,,42.64,43.46,CNY,0.13524313,0.143206374,
2022-12-12,,,,,83.37,,NZD,0.599767069,0.635081926,,88.35,90.1,EUR,1,1.058880952,,,15000,KRW,0.000728575,0.000771474,,,,,,,,,,,56.8,CNY,0.13524313,0.143206374,,46.17,44.65,CNY,0.13524313,0.143206374,
2022-12-13,,,,,83,,NZD,0.599767069,0.635081926,,89.01,88.59,EUR,1,1.058880952,,,15000,KRW,0.000728575,0.000771474,,,,,,,,,,,56.55,CNY,0.13524313,0.143206374,,,47.13,CNY,0.13524313,0.143206374,
2022-12-14,,,,,83.5,,NZD,0.599767069,0.635081926,,,86.56,EUR,1,1.058880952,,14700,14800,KRW,0.000728575,0.000771474,,68,22,149.86,,GBP,1.152848589,1.220729412,,,55.3,CNY,0.13524313,0.143206374,,,47.27,CNY,0.13524313,0.143206374,
2022-12-15,,,,,86,,NZD,0.599767069,0.635081926,,86.16,85.5,EUR,1,1.058880952,,,14700,KRW,0.000728575,0.000771474,,,,,,,,,,,57,CNY,0.13524313,0.143206374,,,47.73,CNY,0.13524313,0.143206374,
2022-12-16,,,,,77.5,,NZD,0.599767069,0.635081926,,83.41,83.8,EUR,1,1.058880952,,,14500,KRW,0.000728575,0.000771474,,,,,,,,,,,57,CNY,0.13524313,0.143206374,,,48.07,CNY,0.13524313,0.143206374,
2022-12-19,,,,,77.17,,NZD,0.599767069,0.635081926,,84.1,84.11,EUR,1,1.058880952,,,14000,KRW,0.000728575,0.000771474,,,,,,,,,,,55,CNY,0.13524313,0.143206374,,,48.49,CNY,0.13524313,0.143206374,
2022-12-20,,,,,77,,NZD,0.599767069,0.635081926,,,86.95,EUR,1,1.058880952,,,13200,KRW,0.000728575,0.000771474,,,,,,,,,,,56,CNY,0.13524313,0.143206374,,,48.46,CNY,0.13524313,0.143206374,
2022-12-21,,,,,76.5,,NZD,0.599767069,0.635081926,,,84.63,EUR,1,1.058880952,,,12900,KRW,0.000728575,0.000771474,,,,,,,,,,,56,CNY,0.13524313,0.143206374,,,48.27,CNY,0.13524313,0.143206374,
2022-12-22,,,,,76,,NZD,0.599767069,0.635081926,,,85.99,EUR,1,1.058880952,,,12800,KRW,0.000728575,0.000771474,,,,,,,,,,,56.5,CNY,0.13524313,0.143206374,,,46.38,CNY,0.13524313,0.143206374,
2022-12-23,,,,,76.97,,NZD,0.599767069,0.635081926,,,86.09,EUR,1,1.058880952,,,14000,KRW,0.000728575,0.000771474,,,,,,,,,,,56.5,CNY,0.13524313,0.143206374,,,47.24,CNY,0.13524313,0.143206374,
2022-12-28,,,,,77.37,,NZD,0.599767069,0.635081926,,,82.8,EUR,1,1.058880952,,,16400,KRW,0.000728575,0.000771474,,,,,,,,,,,55.9,CNY,0.13524313,0.143206374,,,48.43,CNY,0.13524313,0.143206374,
2022-12-29,,,,,77,,NZD,0.599767069,0.635081926,,,81.29,EUR,1,1.058880952,,,16000,KRW,0.000728575,0.000771474,,,,,,,,,,,55,CNY,0.13524313,0.143206374,,,48.22,CNY,0.13524313,0.143206374,
2022-12-30,,,,,77,,NZD,0.599767069,0.635081926,,,80.76,EUR,1,1.058880952,,,,,,,,,,,,,,,,,55,CNY,0.13524313,0.143206374,,,48.33,CNY,0.13524313,0.143206374,
2023-01-02,,,,,76.42,,NZD,0.594869524,0.64061499,,,83.3,EUR,1,1.0769,,,16800,KRW,0.000744511,0.000801764,,,,,,,,,,,,,,,,,,,,,
2023-01-03,,,,,76.42,,NZD,0.594869524,0.64061499,,,80.57,EUR,1,1.0769,,,15650,KRW,0.000744511,0.000801764,,,,,,,,,,,55,CNY,0.136651999,0.147160537,,,48.29,CNY,0.136651999,0.147160537,
2023-01-04,,,,,76,,NZD,0.594869524,0.64061499,,,74.98,EUR,1,1.0769,,,14600,KRW,0.000744511,0.000801764,,,,,,,,,,,55,CNY,0.136651999,0.147160537,,,48.02,CNY,0.136651999,0.147160537,
2023-01-05,,,,,75,,NZD,0.594869524,0.64061499,,,76.03,EUR,1,1.0769,,,13300,KRW,0.000744511,0.000801764,,,,,,,,,,,55,CNY,0.136651999,0.147160537,,,48.1,CNY,0.136651999,0.147160537,
2023-01-06,,,,,74.75,,NZD,0.594869524,0.64061499,,,74.58,EUR,1,1.0769,,,13150,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,47.46,CNY,0.136651999,0.147160537,
2023-01-09,,,,,74.75,,NZD,0.594869524,0.64061499,,75.27,78.59,EUR,1,1.0769,,,13300,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,48.28,CNY,0.136651999,0.147160537,
2023-01-10,,,,,72.75,,NZD,0.594869524,0.64061499,,78.61,77.65,EUR,1,1.0769,,,13200,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,48.08,CNY,0.136651999,0.147160537,
2023-01-11,,,,,72.75,,NZD,0.594869524,0.64061499,,,76.1,EUR,1,1.0769,,12900,14500,KRW,0.000744511,0.000801764,,62.5,22,156.91,,GBP,1.134766459,1.22203,,,55.73,CNY,0.136651999,0.147160537,,,47.57,CNY,0.136651999,0.147160537,
2023-01-12,,,,,73,,NZD,0.594869524,0.64061499,,76.8,77.32,EUR,1,1.0769,,,15600,KRW,0.000744511,0.000801764,,,,,,,,,,,55.5,CNY,0.136651999,0.147160537,,,47.42,CNY,0.136651999,0.147160537,
2023-01-13,,,,,73.25,,NZD,0.594869524,0.64061499,,76.42,76.97,EUR,1,1.0769,,,15850,KRW,0.000744511,0.000801764,,,,,,,,,,,55.5,CNY,0.136651999,0.147160537,,,48.16,CNY,0.136651999,0.147160537,
2023-01-16,,,,,73.5,,NZD,0.594869524,0.64061499,,75.05,74.7,EUR,1,1.0769,,,14700,KRW,0.000744511,0.000801764,,,,,,,,,,,55.73,CNY,0.136651999,0.147160537,,,47.46,CNY,0.136651999,0.147160537,
2023-01-17,,,,,73.75,,NZD,0.594869524,0.64061499,,75.04,76.74,EUR,1,1.0769,,,15250,KRW,0.000744511,0.000801764,,,,,,,,,,,55.73,CNY,0.136651999,0.147160537,,,47.06,CNY,0.136651999,0.147160537,
2023-01-18,,,,,73.9,,NZD,0.594869524,0.64061499,,76.25,80.44,EUR,1,1.0769,,,14500,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,47.44,CNY,0.136651999,0.147160537,
2023-01-19,,,,,73.5,,NZD,0.594869524,0.64061499,,82.06,81.09,EUR,1,1.0769,,,14150,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,46.03,CNY,0.136651999,0.147160537,
2023-01-20,,,,,73.5,,NZD,0.594869524,0.64061499,,81.01,82.24,EUR,1,1.0769,,,14500,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,49.33,CNY,0.136651999,0.147160537,
2023-01-23,,,,,73,,NZD,0.594869524,0.64061499,,81.52,82.33,EUR,1,1.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,,,,,72.72,,NZD,0.594869524,0.64061499,,80.88,78.85,EUR,1,1.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,,,,,72.5,,NZD,0.594869524,0.64061499,,78.29,81.41,EUR,1,1.0769,,,14500,KRW,0.000744511,0.000801764,,61.56,22,156.91,,GBP,1.134766459,1.22203,,,,,,,,,,,,,
2023-01-26,,,,,72.5,,NZD,0.594869524,0.64061499,,83.51,86.41,EUR,1,1.0769,,,14100,KRW,0.000744511,0.000801764,,,,,,,,,,,,,,,,,,,,,
2023-01-27,,,,,72.3,,NZD,0.594869524,0.64061499,,86.71,86.12,EUR,1,1.0769,,,14850,KRW,0.000744511,0.000801764,,,,,,,,,,,,,,,,,,,,,
2023-01-30,,,,,72.65,,NZD,0.594869524,0.64061499,,85.2,86.53,EUR,1,1.0769,,,15000,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,49.51,CNY,0.136651999,0.147160537,
2023-01-31,,,,,72,,NZD,0.594869524,0.64061499,,86.68,89.85,EUR,1,1.0769,,,14800,KRW,0.000744511,0.000801764,,,,,,,,,,,56,CNY,0.136651999,0.147160537,,,52.13,CNY,0.136651999,0.147160537,
2023-02-01,,,,,72,,NZD,0.588067048,0.630119723,,91.91,92.19,EUR,1,1.07151,,,14750,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,50.99,CNY,0.13653159,0.146294965,
2023-02-02,,,,,72.4,,NZD,0.588067048,0.630119723,,93.5,89.81,EUR,1,1.07151,,,14100,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,50.18,CNY,0.13653159,0.146294965,
2023-02-03,,,,,72.5,,NZD,0.588067048,0.630119723,,91.15,90.07,EUR,1,1.07151,,,14000,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,49.92,CNY,0.13653159,0.146294965,
2023-02-06,,,,,72.67,,NZD,0.588067048,0.630119723,,91.78,87.73,EUR,1,1.07151,,,13850,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,50.12,CNY,0.13653159,0.146294965,
2023-02-07,,,,,72.5,,NZD,0.588067048,0.630119723,,87.52,87.18,EUR,1,1.07151,,,13200,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,49.16,CNY,0.13653159,0.146294965,
2023-02-08,,,,,72.25,,NZD,0.588067048,0.630119723,,,87.18,EUR,1,1.07151,,12750,13000,KRW,0.000734424,0.000786943,,78,22,169.69,,GBP,1.129451355,1.210218421,,,56,CNY,0.13653159,0.146294965,,,49.04,CNY,0.13653159,0.146294965,
2023-02-09,,,,,72.1,,NZD,0.588067048,0.630119723,,87.36,87.9,EUR,1,1.07151,,,13300,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,48.46,CNY,0.13653159,0.146294965,
2023-02-10,,,,,72.3,,NZD,0.588067048,0.630119723,,89.7,89.93,EUR,1,1.07151,,,12900,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,49.94,CNY,0.13653159,0.146294965,
2023-02-13,,,,,71.95,,NZD,0.588067048,0.630119723,,88.86,89.13,EUR,1,1.07151,,,12900,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,48.06,CNY,0.13653159,0.146294965,
2023-02-14,,,,,71.9,,NZD,0.588067048,0.630119723,,89.96,88.99,EUR,1,1.07151,,,12850,KRW,0.000734424,0.000786943,,,,,,,,,,,56,CNY,0.13653159,0.146294965,,,48.18,CNY,0.13653159,0.146294965,
2023-02-15,,,,,71.8,,NZD,0.588067048,0.630119723,,87.75,91.22,EUR,1,1.07151,,,12800,KRW,0.000734424,0.000786943,,,,,,,,,,,56.04,CNY,0.13653159,0.146294965,,,47.58,CNY,0.13653159,0.146294965,
2023-02-16,,,,,70.45,,NZD,0.588067048,0.630119723,,92.85,94.33,EUR,1,1.07151,,,12800,KRW,0.000734424,0.000786943,,,,,,,,,,,56.3,CNY,0.13653159,0.146294965,,,47.81,CNY,0.13653159,0.146294965,
2023-02-17,,,,,70.05,,NZD,0.588067048,0.630119723,,93.69,93.05,EUR,1,1.07151,,,12750,KRW,0.000734424,0.000786943,,,,,,,,,,,56.3,CNY,0.13653159,0.146294965,,,48.37,CNY,0.13653159,0.146294965,
2023-02-20,,,,,69.92,,NZD,0.588067048,0.630119723,,93.73,95.09,EUR,1,1.07151,,,12800,KRW,0.000734424,0.000786943,,,,,,,,,,,56.2,CNY,0.13653159,0.146294965,,,47.7,CNY,0.13653159,0.146294965,
2023-02-21,,,,,69,,NZD,0.588067048,0.630119723,,95.35,97.04,EUR,1,1.07151,,,12800,KRW,0.000734424,0.000786943,,,,,,,,,,,57,CNY,0.13653159,0.146294965,,,47.55,CNY,0.13653159,0.146294965,
2023-02-22,,,,,68.5,,NZD,0.588067048,0.630119723,,,93.49,EUR,1,1.07151,,,12800,KRW,0.000734424,0.000786943,,78.24,22,169.69,,GBP,1.129451355,1.210218421,,,57,CNY,0.13653159,0.146294965,,,46.51,CNY,0.13653159,0.146294965,
2023-02-23,,,,,67,,NZD,0.588067048,0.630119723,,93.26,94.26,EUR,1,1.07151,,,12850,KRW,0.000734424,0.000786943,,,,,,,,,,,56.5,CNY,0.13653159,0.146294965,,,47.52,CNY,0.13653159,0.146294965,
2023-02-24,,,,,68,,NZD,0.588067048,0.630119723,,95.83,94.07,EUR,1,1.07151,,,12700,KRW,0.000734424,0.000786943,,,,,,,,,,,56.5,CNY,0.13653159,0.146294965,,,47.34,CNY,0.13653159,0.146294965,
2023-02-27,,,,,68,,NZD,0.588067048,0.630119723,,95.12,96.85,EUR,1,1.07151,,,12600,KRW,0.000734424,0.000786943,,,,,,,,,,,55,CNY,0.13653159,0.146294965,,,47.98,CNY,0.13653159,0.146294965,
2023-02-28,,,,,67,,NZD,0.588067048,0.630119723,,96.33,96.38,EUR,1,1.07151,,,12800,KRW,0.000734424,0.000786943,,,,,,,,,,,55,CNY,0.13653159,0.146294965,,,47.43,CNY,0.13653159,0.146294965,
2023-03-01,,,,,67,,NZD,0.579484362,0.62038588,,95.89,93.52,EUR,1,1.070582609,,,,,,,,,,,,,,,,,55.5,CNY,0.135434628,0.144993958,,,47.33,CNY,0.135434628,0.144993958,
2023-03-02,,,,,67,,NZD,0.579484362,0.62038588,,93.25,90.03,EUR,1,1.070582609,,,12950,KRW,0.000715363,0.000765855,,,,,,,,,,,55,CNY,0.135434628,0.144993958,,,47.14,CNY,0.135434628,0.144993958,
2023-03-03,,,,,66.9,,NZD,0.579484362,0.62038588,,88.81,88.9,EUR,1,1.070582609,,,13000,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.5,CNY,0.135434628,0.144993958,
2023-03-06,,,,,66,,NZD,0.579484362,0.62038588,,91.01,89.75,EUR,1,1.070582609,,,12950,KRW,0.000715363,0.000765855,,,,,,,,,,,55.5,CNY,0.135434628,0.144993958,,,47.54,CNY,0.135434628,0.144993958,
2023-03-07,,,,,65.75,,NZD,0.579484362,0.62038588,,91.56,92.44,EUR,1,1.070582609,,,12950,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.46,CNY,0.135434628,0.144993958,
2023-03-08,,,,,67,,NZD,0.579484362,0.62038588,,,94.55,EUR,1,1.070582609,,12700,13100,KRW,0.000715363,0.000765855,,79.55,22,179.83,,GBP,1.133691935,1.21371087,,,56,CNY,0.135434628,0.144993958,,,47.59,CNY,0.135434628,0.144993958,
2023-03-09,,,,,66.25,,NZD,0.579484362,0.62038588,,95.43,95.18,EUR,1,1.070582609,,,13100,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.44,CNY,0.135434628,0.144993958,
2023-03-10,,,,,66,,NZD,0.579484362,0.62038588,,95.16,96.59,EUR,1,1.070582609,,,13200,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.04,CNY,0.135434628,0.144993958,
2023-03-13,,,,,65.5,,NZD,0.579484362,0.62038588,,94.36,94.17,EUR,1,1.070582609,,,13050,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,46.52,CNY,0.135434628,0.144993958,
2023-03-14,,,,,65.25,,NZD,0.579484362,0.62038588,,92.34,89.72,EUR,1,1.070582609,,,13400,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.05,CNY,0.135434628,0.144993958,
2023-03-15,,33.06,80.64,,68,,NZD,0.579484362,0.62038588,,90.31,86.52,EUR,1,1.070582609,,,13450,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.24,CNY,0.135434628,0.144993958,
2023-03-16,,,,,66.75,,NZD,0.579484362,0.62038588,,83.25,84.37,EUR,1,1.070582609,,,13800,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.08,CNY,0.135434628,0.144993958,
2023-03-17,,,,,66,,NZD,0.579484362,0.62038588,,86.5,84.52,EUR,1,1.070582609,,,14400,KRW,0.000715363,0.000765855,,,,,,,,,,,56.75,CNY,0.135434628,0.144993958,,,46.43,CNY,0.135434628,0.144993958,
2023-03-20,,,,,65.75,,NZD,0.579484362,0.62038588,,82.46,85.06,EUR,1,1.070582609,,,14450,KRW,0.000715363,0.000765855,,,,,,,,,,,57,CNY,0.135434628,0.144993958,,,46.98,CNY,0.135434628,0.144993958,
2023-03-21,,,,,65,,NZD,0.579484362,0.62038588,,87.14,86.85,EUR,1,1.070582609,,,13700,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,46.85,CNY,0.135434628,0.144993958,
2023-03-22,,,,,65,,NZD,0.579484362,0.62038588,,86.14,86.76,EUR,1,1.070582609,,,12500,KRW,0.000715363,0.000765855,,70.7,22,179.83,,GBP,1.133691935,1.21371087,,,56,CNY,0.135434628,0.144993958,,,47.17,CNY,0.135434628,0.144993958,
2023-03-23,,,,,64.45,,NZD,0.579484362,0.62038588,,88.27,89.67,EUR,1,1.070582609,,,12600,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.02,CNY,0.135434628,0.144993958,
2023-03-24,,,,,63.1,,NZD,0.579484362,0.62038588,,88.09,85.09,EUR,1,1.070582609,,,13300,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.12,CNY,0.135434628,0.144993958,
2023-03-27,,,,,61.5,,NZD,0.579484362,0.62038588,,85.18,84.77,EUR,1,1.070582609,,,13400,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,46.9,CNY,0.135434628,0.144993958,
2023-03-28,,,,,60.5,,NZD,0.579484362,0.62038588,,86.54,86.61,EUR,1,1.070582609,,,13650,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,46.64,CNY,0.135434628,0.144993958,
2023-03-29,,,,,60,,NZD,0.579484362,0.62038588,,87.16,87.54,EUR,1,1.070582609,,,13850,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,46.76,CNY,0.135434628,0.144993958,
2023-03-30,,,,,54,,NZD,0.579484362,0.62038588,,87.42,88.24,EUR,1,1.070582609,,,13900,KRW,0.000715363,0.000765855,,,,,,,,,,,56.7,CNY,0.135434628,0.144993958,,,46.69,CNY,0.135434628,0.144993958,
2023-03-31,,,,,54.5,,NZD,0.579484362,0.62038588,,88.61,89.24,EUR,1,1.070582609,,,14650,KRW,0.000715363,0.000765855,,,,,,,,,,,56,CNY,0.135434628,0.144993958,,,47.14,CNY,0.135434628,0.144993958,
2023-04-03,,,,,58,,NZD,0.566490429,0.621310966,,89.82,93.04,EUR,1,1.096772222,,,13950,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,47.63,CNY,0.132359235,0.145167933,
2023-04-04,,,,,59,,NZD,0.566490429,0.621310966,,94.12,92.29,EUR,1,1.096772222,,,13500,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,46.93,CNY,0.132359235,0.145167933,
2023-04-05,,,,,59,,NZD,0.566490429,0.621310966,,,93.96,EUR,1,1.096772222,,,13550,KRW,0.000690727,0.00075757,,69.51,22,188.3,,GBP,1.135090847,1.244936111,,,,,,,,,,,,,
2023-04-06,,,,,59.25,,NZD,0.566490429,0.621310966,,94.3,94.01,EUR,1,1.096772222,,,13600,KRW,0.000690727,0.00075757,,,,,,,,,,,50.52,CNY,0.132359235,0.145167933,,,46.93,CNY,0.132359235,0.145167933,
2023-04-07,,,,,59.25,,NZD,0.566490429,0.621310966,,,,,,,,,13650,KRW,0.000690727,0.00075757,,,,,,,,,,,55.4,CNY,0.132359235,0.145167933,,,48.35,CNY,0.132359235,0.145167933,
2023-04-10,,,,,59.25,,NZD,0.566490429,0.621310966,,,,,,,,,13600,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,46.92,CNY,0.132359235,0.145167933,
2023-04-11,,,,,59.25,,NZD,0.566490429,0.621310966,,95.52,94.72,EUR,1,1.096772222,,,13450,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,46.8,CNY,0.132359235,0.145167933,
2023-04-12,,,,,59,,NZD,0.566490429,0.621310966,,93.9,93.3,EUR,1,1.096772222,,13200,13300,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,45.82,CNY,0.132359235,0.145167933,
2023-04-13,,,,,62.5,,NZD,0.566490429,0.621310966,,90.51,91.86,EUR,1,1.096772222,,,12800,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,47.86,CNY,0.132359235,0.145167933,
2023-04-14,,,,,62.75,,NZD,0.566490429,0.621310966,,92.3,91.28,EUR,1,1.096772222,,,12900,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,45.82,CNY,0.132359235,0.145167933,
2023-04-17,,,,,61.75,,NZD,0.566490429,0.621310966,,90.55,90.56,EUR,1,1.096772222,,,13000,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,46.23,CNY,0.132359235,0.145167933,
2023-04-18,,,,,61.35,,NZD,0.566490429,0.621310966,,90.55,92.82,EUR,1,1.096772222,,,12900,KRW,0.000690727,0.00075757,,,,,,,,,,,56,CNY,0.132359235,0.145167933,,,45.98,CNY,0.132359235,0.145167933,
